LPERMNO,fyear,prcc_f,ajex,adjust_prccf,prcc_pcchg
33099,2010,40.58,1,40.58,-0.001967536
33099,2011,45.39,1,45.39,0.118531296
33099,2012,42.73,1,42.73,-0.058603217
33099,2013,47.04,1,47.04,0.100865902
33099,2014,50.05,1,50.05,0.063988095
33099,2015,45.08,1,45.08,-0.099300699
33099,2016,46.71,1,46.71,0.036157941
33099,2017,39.23,1,39.23,-0.160137016
33099,2018,34.59,1,34.59,-0.118276829
33099,2019,34.35,1,34.35,-0.006938422
33099,2020,24.16,1,24.16,-0.296652111
51633,2006,28.28,1,28.28,
51633,2007,29.01,1,29.01,0.025813296
51633,2008,25.01,1,25.01,-0.137883488
51633,2009,24.68,1,24.68,-0.013194722
51633,2010,25.38,1,25.38,0.028363047
51633,2011,30.23,1,30.23,0.191095351
51633,2012,29.4,1,29.4,-0.027456169
51633,2013,35.5,1,35.5,0.207482993
51633,2014,46.23,1,46.23,0.302253521
51633,2015,42.42,1,42.42,-0.082414017
51633,2016,52.15,1,52.15,0.229372937
51633,2017,65.02,1,65.02,0.246788111
12431,2006,39.13,1,39.13,
12431,2007,46.47,1,46.47,0.187579862
12431,2008,17.35,1,17.35,-0.626640844
12431,2009,35.74,1,35.74,1.059942363
12431,2010,47.09,1,47.09,0.317571349
12431,2011,30.47,1,30.47,-0.352941176
12431,2012,47.96,1,47.96,0.57400722
12431,2013,61.6,1,61.6,0.28440367
12431,2014,63.39,1,63.39,0.029058442
12431,2015,55.29,1,55.29,-0.127780407
12431,2016,75.04,1,75.04,0.357207452
12431,2017,89.19,1,89.19,0.188566098
12431,2018,91.23,1,91.23,0.022872519
12431,2019,132.92,1,132.92,0.456976872
12431,2020,145.16,1,145.16,0.092085465
12431,2021,202.03,1,202.03,0.391774594
12458,2006,25.09,1,25.09,
14855,2014,9.93,1,9.93,
14855,2015,4.67,1,4.67,-0.529707956
14855,2016,13.35,1,13.35,1.858672377
14855,2017,10.4,1,10.4,-0.220973783
14855,2018,6.34,1,6.34,-0.390384615
14855,2019,11.83,1,11.83,0.865930599
14855,2020,13.64,1,13.64,0.153000845
14855,2021,26.05,1,26.05,0.909824047
88990,2006,2.07,1,2.07,
88990,2007,1.24,1,1.24,-0.400966184
44274,2006,25.86,1,25.86,
44274,2007,14.8,1,14.8,-0.427687548
44274,2008,19.69,1,19.69,0.330405405
44274,2009,22.72,1,22.72,0.153885221
44274,2010,26.51,1,26.51,0.16681338
44274,2011,15.34,1,15.34,-0.421350434
44274,2012,22.19,1,22.19,0.44654498
44274,2013,21.89,1,21.89,-0.013519603
44274,2014,18.61,1,18.61,-0.14984011
44274,2015,19.31,1,19.31,0.037614186
44274,2016,23.7,1,23.7,0.227343345
44274,2017,25.43,1,25.43,0.072995781
44274,2018,16.32,1,16.32,-0.358238301
44274,2019,22.37,1,22.37,0.370710784
44274,2020,18.99,1,18.99,-0.151095217
65293,2006,11.98,1,11.98,
65293,2007,47.76,1,47.76,2.986644407
65293,2008,16.67,1,16.67,-0.650963149
65293,2009,32.19,1,32.19,0.931013797
46463,2006,23.87,1,23.87,
46463,2007,15.1,1,15.1,-0.367406787
46463,2008,9.02,1,9.02,-0.402649007
46463,2009,10.07,1,10.07,0.116407982
46463,2010,12.19,1,12.19,0.210526316
46463,2011,8.18,1,8.18,-0.328958162
46463,2012,10.3,1,10.3,0.259168704
46463,2013,12.54,1,12.54,0.217475728
46463,2014,11.39,1,11.39,-0.091706539
46463,2015,15.77,1,15.77,0.384547849
46463,2016,17.01,1,17.01,0.078630311
46463,2017,22.2,1,22.2,0.305114638
46463,2018,16.15,1,16.15,-0.272522523
46463,2019,20.97,1,20.97,0.298452012
46463,2020,19.54,1,19.54,-0.068192656
46463,2021,24.6,1,24.6,0.258955988
44506,2006,15.42,1,15.42,
44506,2007,8.93,1,8.93,-0.420881971
44506,2008,4.55,1,4.55,-0.490481523
44506,2009,6.13,1,6.13,0.347252747
44506,2010,7.375,1,7.375,0.203099511
44506,2011,7.15,1,7.15,-0.030508475
44506,2012,7.47,1,7.47,0.044755245
44506,2013,12.23,1,12.23,0.637215529
44506,2014,20.02,1,20.02,0.636958299
44506,2015,20.44,1,20.44,0.020979021
44506,2016,23.67,1,23.67,0.158023483
44506,2017,30.56,1,30.56,0.291085763
59328,2006,20.25,1,20.25,
59328,2007,26.66,1,26.66,0.31654321
59328,2008,14.66,1,14.66,-0.450112528
59328,2009,20.4,1,20.4,0.39154161
59328,2010,21.03,1,21.03,0.030882353
59328,2011,24.25,1,24.25,0.153114598
59328,2012,20.62,1,20.62,-0.149690722
59328,2013,25.955,1,25.955,0.258729389
59328,2014,36.29,1,36.29,0.398189174
59328,2015,34.45,1,34.45,-0.050702673
59328,2016,36.27,1,36.27,0.052830189
59328,2017,46.16,1,46.16,0.272677144
59328,2018,46.93,1,46.93,0.016681109
59328,2019,59.85,1,59.85,0.275303644
59328,2020,49.82,1,49.82,-0.167585631
59328,2021,51.5,1,51.5,0.033721397
72119,2006,3.2001,1,3.2001,
72119,2007,3.35,1,3.35,0.046842286
72119,2008,1.0336,1,1.0336,-0.691462687
72119,2009,0.94,1,0.94,-0.090557276
72119,2010,1.29,1,1.29,0.372340426
72119,2011,1.6,1,1.6,0.240310078
72119,2012,1.369,1,1.369,-0.144375
72119,2013,1.62,1,1.62,0.183345508
72119,2014,1.61,1,1.61,-0.00617284
72119,2015,3.23,1,3.23,1.00621118
72119,2016,4.24,1,4.24,0.312693498
72119,2017,4.56,1,4.56,0.075471698
72119,2018,12.92,1,12.92,1.833333333
72119,2019,39.94,1,39.94,2.091331269
72119,2020,40.11,1,40.11,0.004256385
72119,2021,38.8,1,38.8,-0.032660184
44637,2006,22.16,1,22.16,
77855,2006,16.23,0.1429,2.319267,
77855,2007,10.06,0.1429,1.437574,-0.380160197
77855,2008,2.21,0.1429,0.315809,-0.780318091
77855,2009,5.46,0.1429,0.780234,1.470588235
77855,2010,5.14,0.1429,0.734506,-0.058608059
77855,2011,1.23,0.1429,0.175767,-0.760700389
77855,2012,1.06,0.1429,0.151474,-0.138211382
44768,2006,14.22,1,14.22,
44768,2007,16.32,1,16.32,0.147679325
44768,2008,4.64,1,4.64,-0.715686275
44768,2009,8.31,1,8.31,0.790948276
44768,2010,15.68,1,15.68,0.886883273
44768,2011,11.54,1,11.54,-0.264030612
44768,2012,16.07,1,16.07,0.39254766
44768,2013,21.96,1,21.96,0.366521469
44768,2014,16.47,1,16.47,-0.25
44768,2015,19.14,1,19.14,0.162112933
44768,2016,18.55,1,18.55,-0.030825496
44768,2017,25.15,1,25.15,0.355795148
44768,2018,14.25,1,14.25,-0.433399602
44768,2019,16.59,1,16.59,0.164210526
44768,2020,10.5,1,10.5,-0.367088608
44768,2021,15.95,1,15.95,0.519047619
58608,2006,38,1,38,
12490,2006,97.15,1,97.15,
12490,2007,108.1,1,108.1,0.112712301
12490,2008,84.16,1,84.16,-0.22146161
12490,2009,130.9,1,130.9,0.555370722
12490,2010,146.76,1,146.76,0.121161192
12490,2011,183.88,1,183.88,0.252929954
12490,2012,191.55,1,191.55,0.041711986
12490,2013,187.57,1,187.57,-0.020777865
12490,2014,160.44,1,160.44,-0.144639335
12490,2015,137.62,1,137.62,-0.142233857
12490,2016,165.99,1,165.99,0.206147362
12490,2017,153.42,1,153.42,-0.075727453
12490,2018,113.67,1,113.67,-0.259092687
12490,2019,134.04,1,134.04,0.179202956
12490,2020,125.88,1,125.88,-0.06087735
12490,2021,133.66,1,133.66,0.061804894
40272,2006,49.16,1,49.16,
40272,2007,48.13,1,48.13,-0.020951993
40272,2008,29.72,1,29.72,-0.382505714
40272,2009,41.14,1,41.14,0.384253028
40272,2010,55.59,1,55.59,0.351239669
40272,2011,52.42,1,52.42,-0.057024645
40272,2012,66.54,1,66.54,0.269362839
40272,2013,85.98,1,85.98,0.292155095
40272,2014,101.36,1,101.36,0.178878809
40272,2015,119.64,1,119.64,0.180347277
40272,2016,117.83,1,117.83,-0.015128719
40272,2017,152.61,1,152.61,0.295171009
40272,2018,134.27,1,134.27,-0.120175611
40272,2019,129.02,1,129.02,-0.03910032
40272,2020,108.84,1,108.84,-0.156409859
40272,2021,150.65,1,150.65,0.38414186
12503,2006,27.73,1,27.73,
12503,2008,30.12,1,30.12,
12503,2009,33.14,1,33.14,0.100265604
12503,2010,48.18,1,48.18,0.453832227
12503,2011,42.07,1,42.07,-0.126816106
12503,2012,18.75,1,18.75,-0.554314238
12503,2013,36.16,1,36.16,0.928533333
12503,2014,35.37,1,35.37,-0.021847345
12503,2015,12.3,1,12.3,-0.652247668
12503,2016,22.3,1,22.3,0.81300813
12503,2017,42.31,1,42.31,0.897309417
12503,2018,33.49,1,33.49,-0.208461357
12503,2019,31.28,1,31.28,-0.065989848
12503,2020,43.11,1,43.11,0.378196931
45277,2006,41.5,1,41.5,
45277,2007,43.1,1,43.1,0.038554217
45277,2008,17.18,1,17.18,-0.601392111
45277,2009,21.48,1,21.48,0.250291036
45277,2010,14.45,1,14.45,-0.327281192
45277,2011,14.53,1,14.53,0.005536332
45277,2012,13.09,1,13.09,-0.099105299
45277,2013,18.93,1,18.93,0.446142093
45277,2014,16.87,1,16.87,-0.108821976
45306,2006,33.55,1,33.55,
45306,2007,23.33,1,23.33,-0.30461997
45306,2008,27.5,1,27.5,0.17873982
45306,2009,26.56,1,26.56,-0.034181818
45306,2010,41.64,1,41.64,0.567771084
45306,2011,43.57,1,43.57,0.046349664
45306,2012,41.09,1,41.09,-0.056919899
45306,2013,29.49,1,29.49,-0.282307131
45306,2014,52.9,1,52.9,0.793828416
45306,2015,49.04,1,49.04,-0.072967864
45306,2016,91.35,1,91.35,0.86276509
45306,2017,76.15,1,76.15,-0.166392994
45306,2018,66.43,1,66.43,-0.12764281
45306,2019,54.49,1,54.49,-0.17973807
45306,2020,60.68,1,60.68,0.113598825
45306,2021,71.63,1,71.63,0.180454845
21573,2006,34.1,1,34.1,
21573,2007,32.38,1,32.38,-0.050439883
21573,2008,11.8,1,11.8,-0.635577517
21573,2009,26.78,1,26.78,1.269491525
21573,2010,27.24,1,27.24,0.017176998
21573,2011,29.6,1,29.6,0.086637298
21573,2012,39.84,1,39.84,0.345945946
21573,2013,49.03,1,49.03,0.230672691
21573,2014,53.58,1,53.58,0.092800326
21573,2015,37.7,1,37.7,-0.296379246
21573,2016,53.06,1,53.06,0.407427056
21573,2017,57.94,1,57.94,0.091971353
21573,2018,40.36,1,40.36,-0.303417328
21573,2019,46.05,1,46.05,0.140981169
21573,2020,49.72,1,49.72,0.079695983
21573,2021,46.98,1,46.98,-0.055108608
27705,2006,39.08,1,39.08,
27705,2007,37.26,1,37.26,-0.046571136
27705,2008,19.2,1,19.2,-0.484702093
27705,2009,14.81,1,14.81,-0.228645833
27705,2010,18.61,1,18.61,0.25658339
27705,2011,27.97,1,27.97,0.5029554
27705,2012,19.99,1,19.99,-0.285305685
27705,2013,20.94,1,20.94,0.047523762
27705,2014,27.9,1,27.9,0.332378223
45373,2006,12.65,1,12.65,
45373,2007,19.62,1,19.62,0.550988142
45373,2008,13.94,1,13.94,-0.28950051
45373,2009,12.36,1,12.36,-0.113342898
45373,2010,10.23,1,10.23,-0.172330097
45373,2011,9.35,1,9.35,-0.086021505
45437,2006,13.49,1,13.49,
45437,2007,21.77,1,21.77,0.613787991
45437,2008,25.33,1,25.33,0.163527791
45437,2009,31.07,1,31.07,0.226608764
45437,2010,25.4,1,25.4,-0.182491149
45437,2011,18.69,1,18.69,-0.264173228
45437,2012,16.48,1,16.48,-0.118245051
45437,2013,29.5,1,29.5,0.790048544
45437,2014,14.9,1,14.9,-0.494915254
84226,2006,51.83,1,51.83,
84226,2007,42.61,1,42.61,-0.177889253
84226,2008,25.95,1,25.95,-0.390988031
84226,2009,26.97,1,26.97,0.039306358
84226,2010,23.69,1,23.69,-0.121616611
84226,2011,24.6,1,24.6,0.038412832
84226,2012,26.83,1,26.83,0.090650407
84226,2013,34.33,1,34.33,0.279537831
84226,2014,31.28,1,31.28,-0.088843577
84226,2015,35.59,1,35.59,0.137787724
84226,2016,36.8,1,36.8,0.033998314
84226,2017,41.25,1,41.25,0.120923913
84226,2018,42.34,1,42.34,0.026424242
45560,2006,8.29,1,8.29,
45560,2007,10.32,1,10.32,0.244873341
45560,2008,1.65,1,1.65,-0.840116279
45560,2009,2.56,1,2.56,0.551515152
45560,2010,1.8,1,1.8,-0.296875
45560,2011,4.52,1,4.52,1.511111111
45560,2012,2.59,1,2.59,-0.42699115
45560,2013,3.87,1,3.87,0.494208494
45560,2014,2.27,1,2.27,-0.413436693
76932,2006,40.27,2,80.54,
76932,2007,40.01,2,80.02,-0.006456419
76932,2008,39.56,2,79.12,-0.011247188
76932,2009,48.63,2,97.26,0.229271992
76932,2010,56.27,2,112.54,0.157104668
76932,2011,38.09,1,38.09,-0.661542563
76932,2012,43.02,1,43.02,0.129430297
76932,2013,46.41,1,46.41,0.078800558
76932,2014,59.74,1,59.74,0.287222581
76932,2015,46,1,46,-0.229996652
76932,2016,56.5,1,56.5,0.22826087
76932,2017,49.16,1,49.16,-0.129911504
76932,2018,42.41,1,42.41,-0.137306753
76932,2019,51.63,1,51.63,0.217401556
76932,2020,40.71,1,40.71,-0.211504939
76932,2021,49.41,1,49.41,0.213706706
53065,2006,12.24,1,12.24,
53065,2007,8.11,1,8.11,-0.337418301
53065,2008,3.96,1,3.96,-0.511713933
53065,2009,7.38,1,7.38,0.863636364
53065,2010,10.62,1,10.62,0.43902439
53065,2011,9.73,1,9.73,-0.083804143
53065,2012,11.02,1,11.02,0.132579651
53065,2013,17.7,1,17.7,0.606170599
53065,2014,20.77,1,20.77,0.173446328
53065,2015,23.28,1,23.28,0.120847376
53065,2016,23.41,1,23.41,0.005584192
53065,2017,20.16,1,20.16,-0.13882956
53065,2018,20.63,1,20.63,0.023313492
53065,2019,23.1,1,23.1,0.119728551
53065,2020,23.52,1,23.52,0.018181818
53065,2021,37.45,1,37.45,0.592261905
89181,2006,6.42,1,6.42,
89181,2007,7.07,1,7.07,0.101246106
45728,2006,24.55,1,24.55,
45728,2007,25.2,1,25.2,0.026476578
45728,2008,15.52,1,15.52,-0.384126984
45728,2009,24.94,1,24.94,0.606958763
45728,2010,30.16,1,30.16,0.209302326
45728,2011,15.29,1,15.29,-0.493037135
45728,2012,16.3,1,16.3,0.066056246
45728,2013,23.21,1,23.21,0.42392638
45728,2014,16.76,1,16.76,-0.277897458
45728,2015,17.39,1,17.39,0.037589499
45728,2016,13.05,1,13.05,-0.249568718
45728,2017,16.85,1,16.85,0.291187739
45728,2018,4.3,1,4.3,-0.744807122
45728,2019,9.02,1,9.02,1.097674419
45728,2020,8.95,1,8.95,-0.007760532
45728,2021,2.72,1,2.72,-0.696089385
45891,2006,3.53,1,3.53,
45891,2007,3.47,1,3.47,-0.016997167
78745,2006,93.87,1,93.87,
45955,2006,1.32,0.1,0.132,
45955,2007,1.1,0.1,0.11,-0.166666667
45955,2008,1.002,1,1.002,8.109090909
45955,2009,0.5498,1,0.5498,-0.451297405
46042,2006,29.35,1,29.35,
46042,2007,47.47,1,47.47,0.617376491
46042,2008,31.25,1,31.25,-0.341689488
46042,2009,71.5,1,71.5,1.288
46042,2010,84.3,1,84.3,0.179020979
46042,2011,89.56,1,89.56,0.062396204
46042,2012,103.99,1,103.99,0.161121036
46042,2013,127.05,1,127.05,0.221752092
46042,2014,138,1,138,0.086186541
46042,2015,89.31,1,89.31,-0.352826087
46042,2016,124.3,1,124.3,0.391781435
46042,2017,104.65,1,104.65,-0.158085278
46042,2018,118.5,1,118.5,0.132345915
46077,2006,54.3,1,54.3,
46077,2007,62.27,1,62.27,0.146777164
46077,2008,30.12,1,30.12,-0.516299984
46077,2009,47.1,1,47.1,0.56374502
46077,2010,59.73,1,59.73,0.268152866
46077,2011,59.64,1,59.64,-0.001506781
46077,2012,63.98,1,63.98,0.072769953
46077,2013,89.84,1,89.84,0.404188809
46077,2014,88.46,1,88.46,-0.015360641
46077,2015,60.39,1,60.39,-0.317318562
46077,2016,81.05,1,81.05,0.342109621
46077,2017,76,1,76,-0.062307218
46077,2018,54.31,1,54.31,-0.285394737
46077,2019,92.1,1,92.1,0.695820291
46149,2006,18.1,1,18.1,
46181,2006,5.08,1,5.08,
46181,2007,13.39,1,13.39,1.635826772
46181,2008,9.11,1,9.11,-0.319641524
46181,2009,8.64,1,8.64,-0.051591658
46181,2010,12.27,1,12.27,0.420138889
46181,2011,17.85,1,17.85,0.454767726
46181,2012,22.78,1,22.78,0.276190476
47984,2006,7.39,1,7.39,
47984,2007,11.38,1,11.38,0.539918809
46229,2006,3.74,1,3.74,
46229,2007,2.32,1,2.32,-0.379679144
46229,2008,1.13,1,1.13,-0.512931034
52329,2006,74.73,2,149.46,
52329,2007,75.58,1,75.58,-0.49431286
52329,2008,54.31,1,54.31,-0.281423657
52329,2009,45.95,1,45.95,-0.153931136
52329,2010,38.7,1,38.7,-0.157780196
52329,2011,32.29,1,32.29,-0.165633075
52329,2012,40.43,1,40.43,0.25209043
52329,2013,58.18,1,58.18,0.439030423
52329,2014,48.82,1,48.82,-0.160880028
52329,2015,37.43,1,37.43,-0.233306022
52329,2016,51.72,1,51.72,0.381779321
52329,2017,58.27,1,58.27,0.126643465
52329,2018,76.5,1,76.5,0.312853956
52329,2019,91.5,1,91.5,0.196078431
52329,2020,92.77,1,92.77,0.013879781
52329,2021,132.53,1,132.53,0.428586828
82694,2006,56.85,2,113.7,
82694,2007,23.63,1,23.63,-0.792172383
82694,2008,22.43,1,22.43,-0.050782903
82694,2009,26.9,1,26.9,0.19928667
82694,2010,28.98,1,28.98,0.07732342
82694,2011,26.81,1,26.81,-0.074879227
82694,2012,34.61,1,34.61,0.290936218
82694,2013,42.44,1,42.44,0.226235192
82694,2014,44.49,1,44.49,0.048303487
82694,2015,48.04,1,48.04,0.079793212
82694,2016,70.76,1,70.76,0.472939217
82694,2017,81.75,1,81.75,0.155313737
82694,2018,59.69,1,59.69,-0.269847095
82694,2019,86.3,1,86.3,0.445803317
82694,2020,91.46,1,91.46,0.059791425
82694,2021,127.39,1,127.39,0.392849333
84820,2006,,1,,
84820,2007,29.98,0.2354,7.057292,
84820,2008,11.17,0.2354,2.629418,-0.627418279
84820,2009,13.61,0.2354,3.203794,0.218442256
84820,2010,7.81,0.2354,1.838474,-0.426157237
84820,2011,7.01,0.2354,1.650154,-0.102432778
84820,2012,8.55,0.2354,2.01267,0.219686163
84820,2013,7.99,0.2354,1.880846,-0.065497076
84820,2014,7.08,0.2354,1.666632,-0.113892365
84820,2015,1.95,0.2354,0.45903,-0.724576271
84820,2016,1.95,0.2354,0.45903,0
84820,2017,7.79,1.1772,9.170388,18.97775309
84820,2018,,1,,0
84820,2019,,1,,0
84820,2020,,1,,0
86804,2006,26.82,1,26.82,
86804,2007,23.05,1,23.05,-0.140566741
86804,2008,14.06,1,14.06,-0.390021692
86804,2009,23.73,1,23.73,0.687766714
86804,2010,24.15,1,24.15,0.017699115
86804,2011,11.44,1,11.44,-0.526293996
86804,2012,16.96,1,16.96,0.482517483
86804,2013,21.72,1,21.72,0.280660377
86804,2014,,1,,0
86804,2015,,1,,0
86804,2016,,1,,0
86804,2017,,1,,0
86804,2018,,1,,0
86804,2019,,1,,0
86804,2020,,1,,0
86804,2021,,1,,0
80543,2006,10.56,1,10.56,
80543,2007,10.56,1,10.56,0
80543,2008,0.255,1,0.255,-0.975852273
80543,2010,25.6,1,25.6,
22111,2006,66.02,1,66.02,
22111,2007,66.7,1,66.7,0.010299909
22111,2008,59.83,1,59.83,-0.102998501
22111,2009,64.41,1,64.41,0.076550226
22111,2010,61.85,1,61.85,-0.039745381
22111,2011,65.58,1,65.58,0.060307195
22111,2012,70.1,1,70.1,0.068923452
22111,2013,91.59,1,91.59,0.306562054
22111,2014,104.57,1,104.57,0.141718528
22111,2015,102.72,1,102.72,-0.017691499
22111,2016,115.21,1,115.21,0.121592679
22111,2017,139.72,1,139.72,0.212741949
22111,2018,129.05,1,129.05,-0.07636702
22111,2019,145.87,1,145.87,0.130337079
22111,2020,157.38,1,157.38,0.078905875
22111,2021,171.07,1,171.07,0.086986911
42534,2006,71.74,2.865,205.5351,
42534,2007,118.11,2.865,338.38515,0.646361862
42534,2008,30.33,0.955,28.96515,-0.914401829
42534,2009,25.56,0.955,24.4098,-0.15727003
42534,2010,30.5,0.955,29.1275,0.193270736
42534,2011,26.37,0.955,25.18335,-0.135409836
42534,2012,27.4,0.955,26.167,0.039059537
42534,2013,41.5,0.955,39.6325,0.51459854
42534,2014,44,0.955,42.02,0.060240964
42534,2015,41.36,0.955,39.4988,-0.06
45356,2016,46.53,1,46.53,
45356,2017,40.29,1,40.29,-0.134107028
45356,2018,35,1,35,-0.131298089
45356,2019,43.89,1,43.89,0.254
45356,2020,40.85,1,40.85,-0.069264069
45356,2021,68.08,1,68.08,0.666585067
46886,2006,41.57,1,41.57,
46886,2007,54.95,1,54.95,0.321866731
46886,2008,40.71,1,40.71,-0.259144677
46886,2009,25.25,1,25.25,-0.379759273
46886,2010,27.88,1,27.88,0.104158416
46886,2011,40.48,1,40.48,0.451936872
46886,2012,49.25,1,49.25,0.216650198
46886,2013,55.73,1,55.73,0.131573604
46886,2014,72.64,1,72.64,0.303427238
46886,2015,56.21,1,56.21,-0.226183921
46886,2016,73.25,1,73.25,0.303148906
46886,2017,91.51,1,91.51,0.249283276
46886,2018,102.53,1,102.53,0.120423997
46886,2019,118.2,1,118.2,0.152833317
46886,2020,194.48,1,194.48,0.64534687
46886,2021,324.21,1,324.21,0.66706088
89757,2006,176.65,1,176.65,
89757,2007,110.49,1,110.49,-0.374525899
89757,2008,40.92,1,40.92,-0.629649742
89757,2009,93.28,1,93.28,1.279569892
89757,2010,75.37,1,75.37,-0.192002573
89757,2011,42.14,1,42.14,-0.440891601
89757,2012,46.95,1,46.95,0.114143332
89757,2013,36.37,1,36.37,-0.225346113
89757,2014,31.84,1,31.84,-0.124553203
89757,2015,16.95,1,16.95,-0.467650754
89757,2016,6.98,1,6.98,-0.58820059
89757,2017,2.57,1,2.57,-0.631805158
46907,2006,5.21,1,5.21,
46907,2007,6.03,1,6.03,0.157389635
46907,2008,3.24,1,3.24,-0.462686567
46907,2009,3.1001,1,3.1001,-0.043179012
46907,2010,2.74,1,2.74,-0.116157543
46907,2011,3.1399,1,3.1399,0.145948905
46907,2012,2.6889,1,2.6889,-0.143635148
51596,2006,105.75,1,105.75,
12558,2011,32.17,1,32.17,
12558,2012,35.33,1,35.33,0.098228163
12558,2013,36,1,36,0.018964053
12558,2014,42.31,1,42.31,0.175277778
12558,2015,14.92,1,14.92,-0.647364689
12558,2016,20.71,1,20.71,0.388069705
12558,2017,18.07,1,18.07,-0.12747465
12558,2018,15.38,1,15.38,-0.148865523
12558,2019,21.17,1,21.17,0.376462939
12558,2020,13.67,1,13.67,-0.354274917
12558,2021,15.86,1,15.86,0.160204828
46923,2006,64.5,1,64.5,
46923,2007,56.25,1,56.25,-0.127906977
46923,2008,51.95,1,51.95,-0.076444444
46923,2009,36.39,1,36.39,-0.299518768
46923,2010,19.3458,1,19.3458,-0.468375927
46923,2011,22.59,1,22.59,0.167695314
46923,2012,23,1,23,0.018149624
46923,2013,50.5,1,50.5,1.195652174
46923,2014,72.74,1,72.74,0.44039604
46923,2015,53,1,53,-0.271377509
46923,2016,54,1,54,0.018867925
46923,2017,51.5,1,51.5,-0.046296296
46923,2018,70.05,1,70.05,0.360194175
46923,2019,151.26,1,151.26,1.159314775
46923,2020,43.17,1,43.17,-0.714597382
46931,2006,74.67,1,74.67,
46931,2007,119.25,1,119.25,0.597026918
46931,2008,79.9,1,79.9,-0.329979036
46931,2009,108.75,1,108.75,0.361076345
77158,2006,24.73,1,24.73,
46950,2006,24.73,1,24.73,
77158,2007,24.96,1,24.96,0.009300445
46950,2007,24.96,1,24.96,0.009300445
77158,2008,1.65,1,1.65,-0.933894231
46950,2008,1.65,1,1.65,-0.933894231
77158,2009,1.76,1,1.76,0.066666667
46950,2009,1.76,1,1.76,0.066666667
77158,2010,5.99,1,5.99,2.403409091
46950,2010,5.99,1,5.99,2.403409091
77158,2011,1.32,1,1.32,-0.779632721
46950,2011,1.32,1,1.32,-0.779632721
47002,2006,22.39,1,22.39,
47002,2007,36.81,1,36.81,0.644037517
47002,2008,18.13,1,18.13,-0.507470796
47002,2009,23.09,1,23.09,0.273579702
47002,2010,29.07,1,29.07,0.258986574
47002,2011,27.32,1,27.32,-0.060199518
47002,2012,36.8,1,36.8,0.346998536
47002,2013,39.73,1,39.73,0.079619565
47002,2014,40.09,1,40.09,0.009061163
47002,2015,40.81,1,40.81,0.017959591
47002,2016,48.93,1,48.93,0.19897084
47002,2017,58.84,1,58.84,0.202534233
47002,2018,56.09,1,56.09,-0.046736914
47002,2019,65.92,1,65.92,0.175254056
47002,2020,57.13,1,57.13,-0.133343447
47002,2021,43.15,1,43.15,-0.244705059
42067,2006,4.86,1,4.86,
42067,2007,11.8,1,11.8,1.427983539
42067,2008,5.39,1,5.39,-0.543220339
42067,2009,3.81,1,3.81,-0.293135436
42067,2010,6.91,1,6.91,0.813648294
42067,2011,6.31,1,6.31,-0.08683068
42067,2012,5.37,1,5.37,-0.148969889
42067,2013,10.62,1,10.62,0.977653631
42067,2014,7.82,1,7.82,-0.263653484
